left_acc_x_mean,left_acc_x_max,left_acc_x_min,left_acc_y_mean,left_acc_y_max,left_acc_y_min,left_acc_z_mean,left_acc_z_max,left_acc_z_min,right_acc_x_mean,right_acc_x_max,right_acc_x_min,right_acc_y_mean,right_acc_y_max,right_acc_y_min,right_acc_z_mean,right_acc_z_max,right_acc_z_min,facial expression
-627.3813968673234,-635.054106689965,-631.2177517786442,747.5330725201209,746.5079439128269,747.0205082164739,-211.5367353497616,-255.07855746089635,-233.30764640532897,458.4000194050792,437.0941149064993,447.7470671557893,882.4328661447859,856.5495611042599,869.4912136245229,-211.6622951414587,-226.42887594243007,-219.04558554194438,2.0
-604.4574063678127,-632.2194769267597,-618.3384416472862,737.1285414001114,733.8534294291162,735.4909854146138,-210.48877152836184,-264.5713589636522,-237.530065246007,466.654135175337,436.99579348513214,451.8249643302346,884.742275352651,856.532033657182,870.6371545049165,-210.3483936042095,-227.0901839265761,-218.71928876539278,2.0
-602.2186966418236,-632.289286672273,-617.2539916570483,747.0859989566918,726.1477491164669,736.6168740365794,-227.89986760068743,-256.14142495644484,-242.02064627856612,429.722077888611,412.1702313981229,420.946154643367,878.9746473287883,877.5959297617267,878.2852885452575,-230.1936897988473,-245.6394124623391,-237.91655113059318,2.0
-592.2509732976572,-614.0038940215331,-603.1274336595952,757.9686009988521,737.6265842523422,747.7975926255972,-242.94768264712994,-251.29079345913425,-247.1192380531321,443.9612770543964,409.70149179633603,426.8313844253662,876.6186532275501,865.2602100393198,870.9394316334349,-232.97547632481556,-236.62312721159407,-234.79930176820483,2.0
-513.6511784664327,-614.6388649839018,-564.1450217251672,786.6097797683939,736.050510383307,761.3301450758504,-248.2240674957246,-308.94486922383646,-278.58446835978054,432.1027123168205,335.63685825469076,383.8697852857556,911.4993547067397,874.9570976484316,893.2282261775856,-235.89905852455968,-269.73242062213166,-252.81573957334567,2.0
-517.3046376354281,-610.1686389237458,-563.7366382795869,797.7480952151977,723.1390241465268,760.4435596808623,-273.3089756211864,-295.4303604611474,-284.3696680411669,426.115978973502,332.79762539727983,379.4568021853909,919.8967814562251,882.2505593991752,901.0736704277001,-192.9614555903801,-291.06799436235633,-242.0147249763682,2.0
-604.7740873568507,-627.3628289398443,-616.0684581483475,729.9386381474362,726.8633363910517,728.400987269244,-267.3026131754767,-279.03758225418295,-273.1700977148298,423.02786280174627,420.9241048011862,421.9759838014662,889.004017457969,884.8130884814099,886.9085529696895,-202.82150561104893,-214.91756442593058,-208.86953501848976,2.0
-504.87143630049985,-532.3311278963286,-518.6012820984142,774.5206674558473,755.0946761364598,764.8076717961535,-335.1032421630699,-366.02083588691295,-350.56203902499146,264.6914307005193,244.87032061421291,254.7808756573661,955.2548152761838,950.5229475013051,952.8888813887445,-166.02758111631388,-211.1059378328038,-188.56675947455884,3.0
-506.73474855395597,-547.3377950002005,-527.0362717770782,783.9283127259461,761.6194791536366,772.7738959397914,-320.743151645162,-349.5082985957409,-335.1257251204514,254.7065157853211,245.21037107987632,249.9584434325987,950.604128120559,946.7153986126064,948.6597633665826,-196.53487951644325,-208.77323027466022,-202.65405489555172,3.0
-532.598496472934,-573.2129499436587,-552.9057232082964,762.767208503541,746.1563894256194,754.4617989645802,-301.91143277135734,-339.14821446239625,-320.5298236168768,302.85226692506524,258.20454913380127,280.52840802943325,953.2085794355398,940.7931611181173,947.0008702768286,-159.4810542325417,-192.76260396216915,-176.12182909735543,3.0
-553.0211175588178,-553.4713131747875,-553.2462153668026,770.5369022328975,755.9945666220826,763.2657344274901,-266.3583876668895,-324.0205143568437,-295.1894510118666,325.99147941036057,288.2479460872232,307.1197127487919,940.8121133201473,923.2039096660524,932.0080114930998,-173.9005060177354,-202.94101377496054,-188.420759896348,3.0
-450.59108746732846,-542.3325782416879,-496.4618328545082,811.5639643026357,781.1534462784931,796.3587052905643,-285.7623033982464,-341.98820618000525,-313.87525478912585,310.77087086007975,227.54146407284432,269.156167466462,927.1857256108663,926.4146188441597,926.800172227513,-219.6935119019762,-268.91326437350017,-244.30338813773818,3.0
-431.3957938952563,-558.952090360566,-495.1739421279111,828.7788308825317,752.5531419032498,790.6659863928908,-333.92454971923706,-349.4855243820188,-341.70503705062794,303.03960224748363,212.28021405694042,257.65990815221204,953.0732173471055,933.4646668441192,943.2689420956124,-149.92546270658903,-263.64714786170896,-206.786305284149,3.0
-493.4067651074481,-563.7234298317946,-528.5650974696214,836.3551478465541,748.0665674627855,792.2108576546698,-251.58096022749032,-326.34539703100285,-288.9631786292466,304.2687843733635,283.87515612635775,294.0719702498606,951.2293740808522,929.4994669474213,940.3644205141368,-150.4220961258812,-240.7074919912969,-195.56479405858906,3.0
-505.38341411170154,-570.8575291148832,-538.1204716132924,806.1163954054653,744.005844915575,775.0611201605202,-287.56373749513097,-331.0659499614852,-309.3148437283081,303.3056580130583,275.6878680659204,289.49676303948934,949.0206890788451,921.1008804267672,935.0607847528061,-116.12431888967288,-244.01999866709576,-180.07215877838433,3.0
-569.908517202856,-570.2281648399534,-570.0683410214046,739.7696974175437,738.1882570666697,738.9789772421068,-328.13116381485764,-338.3573890509634,-333.2442764329105,299.848007269405,281.1157685915906,290.4818879304978,953.1901478466989,941.4631810858531,947.326664466276,-141.21007075983093,-154.81688065231782,-148.01347570607436,3.0
-551.3981545258561,-582.0017180970248,-566.6999363114404,764.9141136620862,739.0033298247002,751.9587217433932,-316.9861846108915,-326.91767557057136,-321.9519300907314,299.4726253206188,267.95050455380135,283.7115649372101,964.9791370822489,932.3955095064448,948.6873232943469,-105.89053637819563,-160.23910826048055,-133.06482231933808,3.0
-497.1027668726893,-528.9999999999998,-513.0513834363445,837.0000000000005,834.6713028778767,835.8356514389386,-163.99999999999986,-210.3279436332311,-187.16397181661546,370.0000000000001,328.3468306673688,349.1734153336845,922.8243425737901,904.0,913.412171286895,-243.9999999999997,-269.9470801622725,-256.9735400811361,4.0
-492.2943854113602,-557.9544002169467,-525.1243928141535,837.610507793196,793.0071219531951,815.3088148731956,-190.0201500627134,-230.48411217332935,-210.2521311180214,387.55570601486767,315.8641884726643,351.709947243766,914.6596466876722,887.8520514529716,901.2558490703219,-271.2322354046131,-276.97334556476034,-274.1027904846867,4.0
-522.8270372907136,-543.1694575000936,-532.9982473954036,815.4534283029494,808.4417826810309,811.9476054919901,-193.68944587479305,-203.45106443751303,-198.57025515615305,379.1709345846623,368.257239436485,373.7140870105736,888.0613478906383,887.902034043852,887.9816909672452,-280.62652097727516,-283.3866451866147,-282.00658308194494,4.0
-527.7395549929503,-551.3225393985664,-539.5310471957583,814.539336624406,803.5231222473764,809.0312294358912,-193.5054330179415,-193.831267062786,-193.66835004036375,401.1882495711874,364.11156763623313,382.6499086037103,890.6823594374467,884.3965869784939,887.5394732079703,-258.62001939881253,-293.7849418934406,-276.20248064612656,4.0
-513.0704510168242,-565.0559186857054,-539.0631848512649,826.0429382163164,799.9954707564119,813.0192044863642,-176.95480632840412,-214.10910369646066,-195.53195501243238,393.35845353051286,323.1025199923527,358.23048676143276,900.7626262885351,889.9389332984576,895.3507797934964,-268.5181847166516,-293.1242208319303,-280.82120277429095,4.0
-498.8514109585373,-518.3683557565209,-508.60988335752916,836.3196814291722,827.0507062828445,831.6851938560084,-180.96629170452306,-200.9376407556615,-190.9519662300923,374.91772034867523,327.88794150133293,351.4028309250041,897.9732499266221,876.0875745593906,887.0304122430064,-295.9908717211573,-317.2028947781609,-306.5968832496591,4.0
-445.52729071768323,-500.378821812583,-472.9530562651331,855.3145096844021,830.5885190004504,842.9515143424262,-193.1709857116854,-237.74682726089122,-215.4589064862883,365.79133664435113,286.5401866003817,326.1657616223664,893.7825247609771,883.941715419086,888.8621200900316,-303.40608179351585,-350.17906039340727,-326.79257109346156,4.0
-399.9212506458665,-481.3841626975957,-440.6527066717311,874.7798796339333,847.7168525662698,861.2483661001015,-180.66300309001204,-239.67978736988042,-210.17139522994623,351.08265545237464,259.31309464078265,305.19787504657864,893.225756983086,877.8377453324988,885.5317511577923,-334.0406622834671,-377.6895184091743,-355.8650903463207,4.0
-485.0263674318322,-509.99885161219936,-497.5126095220158,842.7782415806048,826.650323004537,834.7142822925709,-179.9123037134614,-181.5325510163598,-180.7224273649106,370.69895870052335,350.7193748884538,360.70916679448857,879.6319898041121,877.9003340823921,878.7661619432521,-314.0953178750282,-335.9751935133738,-325.035255694201,4.0
-501.7464979187989,-543.949869780345,-522.848183849572,844.0094611749225,810.0446182344812,827.0270397047018,-169.18329083615288,-180.9513136363334,-175.06730223624314,405.79209152138407,368.8654608601841,387.3287761907841,879.8670060007144,876.2951288344914,878.0810674176029,-283.09430006696795,-324.2928496967283,-303.6935748818481,4.0
-569.5724175565898,-570.4302204140721,-570.001318985331,781.593135107512,759.9247208245941,770.7589279660531,-188.39363395043898,-197.33738372684118,-192.8655088386401,294.76725182513246,286.4484548599572,290.60785334254484,911.2615312272076,910.2136859082123,910.7376085677099,-266.59530547047706,-287.5761472101155,-277.0857263402963,5.0
-572.6344313523057,-627.2549731913383,-599.944702271822,782.3588170021646,752.8126161720409,767.5857165871028,-174.13003321601636,-209.90610056674043,-192.0180668913784,328.8626913849117,287.11009181175933,307.98639159833556,930.0900118034116,909.298380318429,919.6941960609204,-234.63061373173304,-268.2796483380761,-251.45513103490455,5.0
-595.9506631915121,-596.3022219599828,-596.1264425757474,777.7709248552619,763.6747694930973,770.7228471741796,-197.37984058571465,-229.02554282224634,-213.2026917039805,323.3533379678236,283.14116541464176,303.2472516912327,937.2787897839986,916.7921351289087,927.0354624564536,-242.5448461245466,-249.50900842680136,-246.02692727567398,5.0
-534.5848831862911,-608.3813995304341,-571.4831413583627,787.3181456426645,743.1872145962809,765.2526801194726,-216.74276530824378,-244.3217320679916,-230.5322486881177,283.52641916817424,266.4315834060052,274.9790012870897,938.325265979636,924.8069980241584,931.5661320018971,-246.33074797533243,-276.59461490342017,-261.4626814393763,5.0
-572.3223919128266,-576.670902134746,-574.4966470237863,793.0369112745044,765.1616720763506,779.0992916754275,-233.15812205379262,-234.23813446750916,-233.6981282606509,286.1112733220304,247.50133134338233,266.80630233270637,917.4528250396877,904.0674077198347,910.7601163797613,-247.05178721100106,-273.37568643838483,-260.21373682469294,5.0
-569.3851612470613,-588.045827234653,-578.7154942408572,769.3000383883898,767.8831916813816,768.5916150348858,-223.55915118331728,-228.73924122385873,-226.14919620358802,287.4218566391051,283.2256537573408,285.32375519822295,930.087657658882,928.0121799149942,929.0499187869382,-246.3898383178112,-247.87372604986794,-247.13178218383956,5.0
-535.5773237938607,-581.088268644054,-558.3327962189574,799.4525417723536,767.001206646297,783.2268742093253,-214.74655207967592,-258.0121185739659,-236.37933532682092,281.3137829859597,231.31326408239886,256.31352353417924,931.7453052459211,926.3211985030831,929.0332518745022,-257.9317780141363,-287.96432621347446,-272.9480521138054,5.0
-535.01469426761,-576.6042716710131,-555.8094829693116,797.9843736640432,773.5885706354444,785.7864721497438,-241.7225758740923,-250.24793282509046,-245.9852543495914,266.44532306408814,231.07908069719375,248.76220188064093,932.7126563485941,926.103085052319,929.4078707004566,-262.092347958473,-289.0326569034616,-275.5625024309673,5.0
-574.798309449533,-609.8577822906487,-592.3280458700908,766.5112384887443,729.2896179745362,747.9004282316403,-244.94199221209325,-245.3624975384884,-245.15224487529082,298.85857734035,263.2659799711384,281.0622786557442,951.3099598005128,931.4421439443477,941.3760518724303,-192.39359137392992,-259.45826599150325,-225.92592868271657,5.0
-608.1419804881348,-626.2762573505809,-617.2091189193578,724.8954758516962,678.8618959703176,701.8786859110069,-248.71891747239627,-380.44663716963646,-314.58277732101635,283.9082344406208,177.50829917209788,230.70826680635935,975.911932160438,935.1089314391852,955.5104317998116,-104.92043985941318,-189.75117637720538,-147.33580811830927,5.0
-790.0000000000013,-862.1294305829077,-826.0647152914545,427.8561531822049,399.0000000000005,413.4280765911027,-227.0000000000003,-240.13930355675313,-233.56965177837674,762.3358984646738,655.9999999999994,709.1679492323367,606.9081571236446,585.9999999999998,596.4540785618221,-221.00000000000006,-271.8511628527361,-246.42558142636807,0.0
-864.6359518554328,-876.2740353083848,-870.4549935819089,420.58673333046653,412.07707396320615,416.33190364683634,-238.5403614829273,-247.9041540263737,-243.2222577546505,774.4829392449086,768.5165163531216,771.4997277990151,604.6237002802704,597.0105947469472,600.8171475136088,-263.8696510698802,-269.51704917403333,-266.69335012195677,0.0
-873.9750770617645,-875.1078973820144,-874.5414872218894,420.60913213333265,413.5006556145307,417.05489387393163,-221.66546906703107,-234.77929470946393,-228.2223818882475,775.173832509859,766.3190153730186,770.7464239414388,595.3433091985215,593.0382311793514,594.1907701889365,-268.53112713926777,-278.4037560251321,-273.46744158219997,0.0
-874.756439417877,-875.8317956000694,-875.2941175089732,414.8949813405365,410.9366642909978,412.9158228157671,-216.26387274257726,-234.69273676994257,-225.47830475625992,772.2482134242517,768.7703028998858,770.5092581620688,604.7173850845728,590.0954434545522,597.4064142695624,-271.9547789098655,-279.0681359940876,-275.5114574519765,0.0
-880.6553838357153,-881.674595589564,-881.1649897126397,398.41852777841757,391.75897016501307,395.0887489717153,-226.57432938234476,-234.00950001553065,-230.29191469893772,789.9177622709997,775.293618606387,782.6056904386933,591.6735746336682,589.5342670700074,590.6039208518378,-268.7056619734741,-276.75290889089155,-272.7292854321828,0.0
-869.0173695648583,-882.905604970668,-875.9614872677632,407.84361808108724,393.28617062974615,400.5648943554167,-206.89741244222148,-242.61633108892437,-224.75687176557292,781.4440850789915,776.9539877609923,779.1990364199919,597.0769327051933,573.7650009373843,585.4209668212889,-261.77122738246845,-294.62822044619907,-278.19972391433373,0.0
-874.7407443991636,-876.4615860138041,-875.6011652064839,398.13844219257555,391.57735684965564,394.8578995211156,-236.23347015416192,-242.66285287453144,-239.44816151434668,790.2534634926645,778.4869263058494,784.370194899257,579.2205298317813,577.5625842242993,578.3915570280403,-261.20462276870296,-267.5058696088237,-264.3552461887633,0.0
-878.0967451850998,-889.0538418308959,-883.5752935079979,403.49413926070577,380.51767387291176,392.0059065668088,-234.19351735653635,-241.79812889790114,-237.99582312721873,801.6941752042952,763.5268423987891,782.6105088015422,594.0894353418596,566.8996494524205,580.4945423971401,-264.3530100911043,-270.02336633531934,-267.1881882132118,0.0
-866.0524043069006,-878.1599221388167,-872.1061632228586,405.09951214756666,400.99609783788213,403.0478049927244,-244.04572221948627,-247.04658634849986,-245.54615428399308,781.2055948834585,780.941271708861,781.0734332961597,592.750780405516,588.0780188050766,590.4143996052962,-257.7205714337595,-258.6883437684531,-258.2044576011063,0.0
-885.984462637947,-887.4418440950465,-886.7131533664967,376.718564935277,371.8113039688535,374.2649344520653,-236.45550843413346,-245.99209413814373,-241.2238012861386,795.6408369521383,795.0227170827548,795.3317770174465,569.9524679199031,565.1729585209453,567.5627132204243,-256.02975807264994,-272.76513133397805,-264.397444703314,0.0
-850.4124883626005,-851.5788533124274,-850.9956708375139,448.4854103538024,448.4349825974394,448.46019647562093,-261.1353113604053,-268.10862966516277,-264.62197051278406,726.7775428303855,724.8671828308741,725.8223628306298,662.3634266882532,649.1213653991763,655.7423960437147,-245.39956331870243,-251.4792597967735,-248.43941155773797,1.0
-835.4017425806783,-849.7141209402914,-842.5579317604848,476.65069687410505,431.85007076677186,454.25038382043846,-258.7570913142931,-277.8842676500955,-268.32067948219435,728.1121700218205,700.6190228046626,714.3655964132415,667.4604118831061,656.450942397068,661.9556771400871,-245.42484654806017,-269.57950483664797,-257.50217569235406,1.0
-832.9401929909425,-836.4334086652565,-834.6868008280994,462.1367585434744,458.74605252217856,460.4414055328265,-265.47780539001843,-268.9301443557954,-267.2039748729069,715.1538627947723,699.8639209414373,707.5088918681048,670.956643121482,669.4461353974327,670.2013892594573,-259.55209404596593,-270.03173258311864,-264.7919133145423,1.0
-850.3185692128811,-851.820918825959,-851.0697440194201,438.69160613546677,435.6962331998845,437.19391966767563,-252.72560146049415,-276.0517043252011,-264.38865289284763,732.4170588252274,731.7340066960616,732.0755327606445,651.8215741539881,640.743226651943,646.2824004029655,-251.28362173072452,-272.9543501655939,-262.1189859481592,1.0
-848.8229604702963,-868.3107404749667,-858.5668504726315,437.7436830571363,408.1808389283342,422.96226099273525,-258.58926988084664,-259.98728491259885,-259.2882773967227,753.9868195480077,727.950797503511,740.9688085257594,650.5422727346904,628.7111904334473,639.6267315840689,-266.15011739049874,-268.44943124881274,-267.29977431965574,1.0
-849.7799199250578,-871.5858389645367,-860.6828794447972,430.21203672768996,410.3097227805582,420.26087975412406,-254.9765221028841,-277.36219246152905,-266.1693572822066,743.7876346677172,738.4237243122215,741.1056794899694,642.6472528886626,617.595045151494,630.1211490200783,-254.27766851797284,-289.3303699289393,-271.80401922345607,1.0
-854.7299379605355,-858.8174647653909,-856.7737013629633,417.9660845082458,417.1285291381046,417.5473068231752,-262.4449171366438,-296.948076973566,-279.69649705510494,755.4032649401282,743.8902700138266,749.6467674769774,645.6674123714524,634.2423768072543,639.9548945893534,-230.8086447225371,-278.8820500523939,-254.8453473874655,1.0
-839.4175704841239,-850.0524928600712,-844.7350316720975,476.39312476941876,414.358144193341,445.37563448137985,-239.6207628661384,-282.1587409408905,-260.8897519035144,737.476132530433,705.5058897445364,721.4910111374847,669.2686576270941,628.324228424796,648.7964430259451,-254.65831298795933,-288.48862793103115,-271.57347045949524,1.0
-838.19968967062,-860.7680500886996,-849.4838698796598,456.9720570515123,427.7825531789288,442.37730511522057,-273.2784709277315,-276.14190625414295,-274.71018859093726,749.1299363174393,703.5187474113508,726.324341864395,662.6839306264964,628.517657415627,645.6007940210617,-254.83823462492174,-264.91170387558714,-259.8749692502544,1.0
-851.8230863265902,-854.1065937936016,-852.9648400600959,431.1120215471563,421.68290390151947,426.39746272433786,-259.8674519571726,-271.28857940382875,-265.5780156805007,746.6840962904085,733.8993261134909,740.2917112019497,647.6336680348468,628.2149828767945,637.9243254558206,-259.82441911817745,-276.8216946274648,-268.3230568728211,1.0
-830.2307492758767,-837.4271117613185,-833.8289305185976,471.30467945884885,465.57226699404214,468.43847322644547,-261.3613593866771,-261.99702731524854,-261.6791933509628,739.1104695186154,724.9494252676861,732.0299473931508,656.4358351387857,650.0420156859527,653.2389254123692,-242.70082686396927,-257.6367853481273,-250.1688061060483,2.0
-835.7982007680527,-835.8626643559121,-835.8304325619824,475.06026202458247,466.244250756663,470.6522563906227,-242.2116686851419,-249.01540763456478,-245.61353815985333,722.2411288949704,718.2752232910052,720.2581760929878,654.4681293375423,654.260014097862,654.3640717177022,-271.45089167588907,-272.37651781712793,-271.91370474650853,2.0
-841.1340479837882,-847.5292701796723,-844.3316590817302,460.89847076045845,457.21300637162835,459.0557385660434,-239.85594782550123,-255.97856684926924,-247.91725733738525,729.9310962083381,729.4865418838914,729.7088190461147,647.7812707813406,645.972961143635,646.8771159624878,-263.1311096280102,-274.8937480316642,-269.0124288298372,2.0
-846.0311486251794,-848.9443907892535,-847.4877697072164,455.96876528813834,448.5176055220669,452.2431854051026,-257.22502298357585,-266.5352676188053,-261.88014530119057,741.0619198090491,732.7219260966847,736.8919229528669,638.9617516160175,635.6182120643612,637.2899818401893,-253.54472057898505,-267.92808407358706,-260.73640232628605,2.0
-841.1684634997084,-848.2056279942536,-844.6870457469811,467.7861700604006,446.31060851559124,457.0483892879959,-265.4985728336404,-268.0265948982754,-266.76258386595794,741.9957979069526,731.6407222336195,736.818260070286,665.2729274449407,637.9740585632525,651.6234930040966,-254.90486319059826,-262.91916936453026,-258.91201627756425,2.0
-844.1755082873891,-844.2569680853111,-844.2162381863501,469.2892611334826,448.0231905292545,458.6562258313686,-225.59444132206085,-263.9284110859969,-244.76142620402888,730.3768394484363,721.0194969139927,725.6981681812144,651.980063599719,624.4958841975973,638.2379738986581,-262.6216632970151,-287.9754997677288,-275.29858153237194,2.0
-825.0090524599094,-847.2568135893191,-836.1329330246142,489.18051294243463,464.62482901293566,476.90267097768515,-214.09364319324482,-260.2377866980627,-237.16571494565375,723.5316025232233,705.905664634334,714.7186335787787,675.3415463299434,634.405101622137,654.8733239760402,-256.2833058425352,-305.420013640183,-280.8516597413591,2.0
-829.9076005525277,-844.9312148800867,-837.4194077163072,467.6493418700225,451.0314561180522,459.34039899403734,-253.10492620723173,-258.5484062209151,-255.82666621407344,743.2689341288394,727.5029115324611,735.3859228306503,643.521547070943,639.9910449344991,641.756296002721,-267.27593477149117,-270.8080262222669,-269.04198049687903,2.0
-845.1779287381266,-854.8771025489223,-850.0275156435245,441.1444386496495,440.90582727366734,441.0251329616584,-254.67955922793445,-254.9928759499704,-254.83621758895242,753.4391900037958,749.7014943642308,751.5703421840133,629.16074075057,628.1723326071619,628.6665366788659,-263.7896041514563,-264.8618463664208,-264.3257252589385,2.0
-833.0951658015443,-850.9237488991272,-842.0094573503358,462.0759444436839,436.02572526779346,449.0508348557387,-253.13652526150386,-256.10156904995887,-254.61904715573138,753.9503245040346,733.7706341396151,743.8604793218249,640.640401680839,623.1495375023833,631.8949695916111,-264.08058847362054,-268.2399432603916,-266.16026586700605,2.0
-822.6579650739652,-840.5212721382919,-831.5896186061286,469.7902703172884,430.4429189942952,450.1165946557918,-290.45245132013656,-302.666673100798,-296.5595622104673,750.9813017401635,724.9097066410701,737.9455041906168,666.7711172840235,640.8683478956327,653.8197325898282,-229.84870254701738,-244.0364851480232,-236.9425938475203,3.0
-826.0937858134849,-833.1256343573145,-829.6097100853997,467.49332205270326,444.27499007467264,455.88415606368795,-274.90346315133166,-300.65079119418994,-287.7771271727608,740.9337685448592,718.3508069945862,729.6422877697227,655.9454603887963,652.0671116381571,654.0062860134767,-229.9539455761425,-253.63516693160486,-241.79455625387368,3.0
-828.9209620280454,-832.8514358812599,-830.8861989546526,462.96307751977594,454.73195924400306,458.8475183818895,-282.7504208876908,-285.10847935412147,-283.92945012090615,744.4862940525259,737.0113589770323,740.748826514779,652.9851160912832,642.5169143081612,647.7510151997221,-240.88605362986507,-251.84212140710315,-246.3640875184841,3.0
-819.6219900238542,-833.3295767511156,-826.4757833874849,483.7612423428045,452.3135610339151,468.0374016883598,-280.1287984423615,-291.7080055137101,-285.9184019780358,740.4638271204099,720.8184071982953,730.6411171593526,667.145788844264,646.4181428300388,656.7819658371513,-240.71478195078532,-245.7269872809248,-243.22088461585506,3.0
-820.5803102488709,-825.9136698202586,-823.2469900345648,476.167905632064,457.1592962203704,466.6636009262172,-291.94026799122076,-311.8168187464926,-301.87854336885664,726.915938419956,707.8240130276682,717.3699757238121,670.2368920930951,661.671250992731,665.954071542913,-229.79922367182726,-237.35961590810138,-233.57941978996433,3.0
-827.6998650138668,-829.1335036792315,-828.4166843465491,465.7478680023407,464.1176070995894,464.93273755096504,-276.93533600845245,-282.17001046001525,-279.55267323423385,729.0215178332263,722.3904369153668,725.7059773742965,665.2210412047458,664.0089410335733,664.6149911191595,-252.86255856568914,-260.6841906732846,-256.77337461948684,3.0
-827.8966307505904,-828.1256627705981,-828.0111467605942,483.939504586594,466.8238308981994,475.3816677423967,-267.6006910441812,-283.31870213103963,-275.45969658761044,727.06017456193,715.0145537980749,721.0373641800024,672.8474385642489,646.8214713873579,659.8344549758034,-253.55552444553092,-262.01864620734784,-257.7870853264394,3.0
-840.6573561417132,-841.8977483891268,-841.27755226542,451.3713862009355,450.42958890805767,450.9004875544966,-269.1364919312763,-296.22216344925806,-282.6793276902672,742.0432405673681,737.1137806098312,739.5785105885997,649.1890376820918,643.3345133441404,646.2617755131162,-253.07524635830322,-264.7934184920116,-258.93433242515744,3.0
-838.1574687096632,-841.3634621892327,-839.760465449448,450.0667490237581,439.05126179760646,444.5590054106823,-285.26424541094366,-287.9537432234424,-286.60899431719304,745.5702763403895,734.1247139842807,739.847495162335,651.5835476246381,641.9118258085089,646.7476867165735,-244.3312154578135,-251.0679684747664,-247.69959196628994,3.0
-835.6251591340074,-844.0559525213623,-839.8405558276849,473.8399354279168,448.2664044212395,461.0531699245781,-255.89621194971008,-280.57863366861085,-268.2374228091605,748.539032281181,712.6049851685426,730.5720087248618,648.7097303079103,630.8732135125521,639.7914719102312,-250.47517233718125,-282.04741742830424,-266.26129488274273,3.0
-828.3501114956168,-849.7724488854279,-839.0612801905224,489.6005923015329,449.10809145083095,469.35434187618193,-259.85711372617743,-267.0478449254906,-263.452479325834,735.772350923677,724.052015359784,729.9121831417306,656.9750165374957,635.470306945836,646.2226617416659,-260.0319069940352,-273.5089681802987,-266.77043758716695,4.0
-832.2339905885128,-846.9031660947156,-839.5685783416143,469.7535272360397,441.0796673217381,455.4165972788889,-254.8897194555158,-262.2117088406402,-258.550714148078,749.128925877735,733.7700784566517,741.4495021671934,644.5335401181653,626.9205383881458,635.7270392531556,-268.01366331671153,-277.7436930669971,-272.8786781918543,4.0
-826.337974965952,-850.2379079421004,-838.2879414540262,488.6501793748576,442.584972960039,465.6175761674483,-247.21254483130937,-256.30990002654295,-251.76122242892615,741.7200887193243,717.0888083968697,729.404448558097,658.8860485476897,630.6027440502057,644.7443962989478,-278.00050134066413,-284.5596375623589,-281.2800694515115,4.0
-821.015080679064,-829.184043703691,-825.0995621913776,477.39706547137325,475.4568017016766,476.4269335865249,-259.97327478792687,-278.0168243731902,-268.99504958055854,729.7291907152829,728.0539021640515,728.8915464396672,663.0696631393259,654.0335307636283,658.5515969514771,-248.81140020985515,-270.96844528869855,-259.8899227492768,4.0
-831.9664095482416,-834.7668204916318,-833.3666150199367,492.493263357053,462.9954617816307,477.7443625693419,-249.11672985373895,-264.999761265146,-257.05824555944247,735.5957089954014,724.9365508188373,730.2661299071194,649.6482603125365,647.9977706201187,648.8230154663277,-268.51080962990096,-273.0728646603934,-270.79183714514716,4.0
-838.8123076312382,-840.1903627442957,-839.5013351877669,465.53241246960374,461.431785187749,463.4820988286764,-251.06190863867707,-264.44920101101246,-257.75555482484475,737.5417225944453,728.0028828615114,732.7723027279783,648.6478542047763,637.467742774266,643.0577984895211,-250.13468763348635,-287.8611516007855,-268.99791961713595,4.0
-827.2792627298263,-829.7207888563003,-828.5000257930633,478.9009115421696,478.27519747234044,478.58805450725504,-252.28495664672553,-260.43258749883444,-256.35877207277997,729.1431870550425,728.6076372172405,728.8754121361414,650.0264455912057,645.7545594528079,647.8905025220068,-267.91120755693856,-279.53719024189854,-273.7241988994185,4.0
-810.440487500239,-832.0357188804412,-821.2381031903401,500.10435199623663,464.0439807703278,482.0741663832822,-259.9413612191651,-279.24655380450645,-269.5939575118358,734.6713207359779,721.7468471203435,728.2090839281607,668.0351921203027,644.6571949833896,656.3461935518461,-249.60572905550075,-272.50798858195554,-261.05685881872813,4.0
-818.3066888596655,-818.9766380163775,-818.6416634380215,498.0181291355975,480.2385514838257,489.1283403097116,-269.89163091465997,-285.31302977670384,-277.60233034568193,728.7425291601495,720.159153482201,724.4508413211752,660.7658582855353,656.6725261521408,658.7191922188381,-252.99019653450824,-259.88052022458885,-256.4353583795486,4.0
-814.5310129387234,-817.780893421977,-816.1559531803503,492.3839399762573,489.1057522046412,490.74484609044924,-259.6725579767299,-273.00959461231224,-266.34107629452103,719.3839905913139,718.1720796924452,718.7780351418796,673.4399735881248,660.6598807970295,667.0499271925771,-261.9004922712711,-268.68398812193556,-265.2922401966033,4.0
-851.951112291208,-861.5861442383251,-856.7686282647666,411.3159211175221,402.8867946045036,407.10135786101284,-268.73638150919,-314.07689409781204,-291.406637803501,767.8807261072734,752.0222009460844,759.9514635266789,611.9825224769729,605.7353434590401,608.8589329680065,-240.01948324225373,-294.4405771526065,-267.2300301974301,5.0
